,iter,f1
479,"(True, False, False, False, True, False, False, False, False, False, 'NONE')",0.9585492227979275
791,"(False, False, True, True, True, False, True, False, False, False, 'NONE')",0.9585492227979275
471,"(True, False, False, False, True, False, True, False, False, False, 'NONE')",0.9585492227979275
651,"(False, True, False, True, True, True, False, True, False, False, 'NONE')",0.9585492227979275
501,"(True, False, False, False, False, False, True, False, True, False, 'NONE')",0.9582577132486388
1013,"(False, False, False, False, False, False, True, False, True, False, 'NONE')",0.9582577132486388
192,"(True, True, False, False, True, True, True, True, True, True, 'NONE')",0.9581749049429658
704,"(False, True, False, False, True, True, True, True, True, True, 'NONE')",0.9581749049429658
181,"(True, True, False, True, False, False, True, False, True, False, 'NONE')",0.9580838323353293
757,"(False, True, False, False, False, False, True, False, True, False, 'NONE')",0.9580838323353293
741,"(False, True, False, False, False, True, True, False, True, False, 'NONE')",0.9580838323353293
245,"(True, True, False, False, False, False, True, False, True, False, 'NONE')",0.9580838323353293
229,"(True, True, False, False, False, True, True, False, True, False, 'NONE')",0.9580838323353293
693,"(False, True, False, True, False, False, True, False, True, False, 'NONE')",0.9580838323353293
673,"(False, True, False, True, False, True, True, True, True, False, 'NONE')",0.9579158316633266
161,"(True, True, False, True, False, True, True, True, True, False, 'NONE')",0.9579158316633266
409,"(True, False, False, True, True, False, False, True, True, False, 'NONE')",0.9576923076923078
921,"(False, False, False, True, True, False, False, True, True, False, 'NONE')",0.9576923076923078
78,"(True, True, True, False, True, True, False, False, False, True, 'NONE')",0.9576719576719577
867,"(False, False, True, False, False, True, True, True, False, False, 'NONE')",0.9576379974326059
883,"(False, False, True, False, False, False, True, True, False, False, 'NONE')",0.9576379974326059
371,"(True, False, True, False, False, False, True, True, False, False, 'NONE')",0.9576379974326059
355,"(True, False, True, False, False, True, True, True, False, False, 'NONE')",0.9576379974326059
291,"(True, False, True, True, False, True, True, True, False, False, 'NONE')",0.9576379974326059
123,"(True, True, True, False, False, False, False, True, False, False, 'NONE')",0.9576379974326059
635,"(False, True, True, False, False, False, False, True, False, False, 'NONE')",0.9576379974326059
803,"(False, False, True, True, False, True, True, True, False, False, 'NONE')",0.9576379974326059
274,"(True, False, True, True, True, False, True, True, False, True, 'NONE')",0.9575596816976127
598,"(False, True, True, False, True, False, True, False, False, True, 'NONE')",0.9575596816976127
670,"(False, True, False, True, True, False, False, False, False, True, 'NONE')",0.9575596816976127
786,"(False, False, True, True, True, False, True, True, False, True, 'NONE')",0.9575596816976127
86,"(True, True, True, False, True, False, True, False, False, True, 'NONE')",0.9575596816976127
243,"(True, True, False, False, False, False, True, True, False, False, 'NONE')",0.9575289575289576
1019,"(False, False, False, False, False, False, False, True, False, False, 'NONE')",0.9575289575289576
507,"(True, False, False, False, False, False, False, True, False, False, 'NONE')",0.9575289575289576
755,"(False, True, False, False, False, False, True, True, False, False, 'NONE')",0.9575289575289576
435,"(True, False, False, True, False, False, True, True, False, False, 'NONE')",0.9575289575289576
939,"(False, False, False, True, False, True, False, True, False, False, 'NONE')",0.9575289575289576
427,"(True, False, False, True, False, True, False, True, False, False, 'NONE')",0.9575289575289576
947,"(False, False, False, True, False, False, True, True, False, False, 'NONE')",0.9575289575289576
461,"(True, False, False, False, True, True, False, False, True, False, 'NONE')",0.9574468085106383
925,"(False, False, False, True, True, False, False, False, True, False, 'NONE')",0.9574468085106383
413,"(True, False, False, True, True, False, False, False, True, False, 'NONE')",0.9574468085106383
973,"(False, False, False, False, True, True, False, False, True, False, 'NONE')",0.9574468085106383
22,"(True, True, True, True, True, False, True, False, False, True, 'NONE')",0.9574468085106382
326,"(True, False, True, False, True, True, True, False, False, True, 'NONE')",0.9574468085106382
898,"(False, False, False, True, True, True, True, True, False, True, 'NONE')",0.9574468085106382
202,"(True, True, False, False, True, True, False, True, False, True, 'NONE')",0.9574468085106382
250,"(True, True, False, False, False, False, False, True, False, True, 'NONE')",0.9574468085106382
714,"(False, True, False, False, True, True, False, True, False, True, 'NONE')",0.9574468085106382
734,"(False, True, False, False, True, False, False, False, False, True, 'NONE')",0.9574468085106382
906,"(False, False, False, True, True, True, False, True, False, True, 'NONE')",0.9574468085106382
986,"(False, False, False, False, True, False, False, True, False, True, 'NONE')",0.9574468085106382
222,"(True, True, False, False, True, False, False, False, False, True, 'NONE')",0.9574468085106382
662,"(False, True, False, True, True, False, True, False, False, True, 'NONE')",0.9574468085106382
870,"(False, False, True, False, False, True, True, False, False, True, 'NONE')",0.9574468085106382
394,"(True, False, False, True, True, True, False, True, False, True, 'NONE')",0.9574468085106382
534,"(False, True, True, True, True, False, True, False, False, True, 'NONE')",0.9574468085106382
838,"(False, False, True, False, True, True, True, False, False, True, 'NONE')",0.9574468085106382
550,"(False, True, True, True, False, True, True, False, False, True, 'NONE')",0.9574468085106382
474,"(True, False, False, False, True, False, False, True, False, True, 'NONE')",0.9574468085106382
38,"(True, True, True, True, False, True, True, False, False, True, 'NONE')",0.9574468085106382
386,"(True, False, False, True, True, True, True, True, False, True, 'NONE')",0.9574468085106382
999,"(False, False, False, False, False, True, True, False, False, False, 'NONE')",0.9574193548387097
1015,"(False, False, False, False, False, False, True, False, False, False, 'NONE')",0.9574193548387097
487,"(True, False, False, False, False, True, True, False, False, False, 'NONE')",0.9574193548387097
503,"(True, False, False, False, False, False, True, False, False, False, 'NONE')",0.9574193548387097
929,"(False, False, False, True, False, True, True, True, True, False, 'NONE')",0.9573643410852714
1009,"(False, False, False, False, False, False, True, True, True, False, 'NONE')",0.9573643410852714
497,"(True, False, False, False, False, False, True, True, True, False, 'NONE')",0.9573643410852714
417,"(True, False, False, True, False, True, True, True, True, False, 'NONE')",0.9573643410852714
806,"(False, False, True, True, False, True, True, False, False, True, 'NONE')",0.9573333333333334
334,"(True, False, True, False, True, True, False, False, False, True, 'NONE')",0.9573333333333334
846,"(False, False, True, False, True, True, False, False, False, True, 'NONE')",0.9573333333333334
294,"(True, False, True, True, False, True, True, False, False, True, 'NONE')",0.9573333333333334
926,"(False, False, False, True, True, False, False, False, False, True, 'NONE')",0.9573333333333334
478,"(True, False, False, False, True, False, False, False, False, True, 'NONE')",0.9573333333333334
990,"(False, False, False, False, True, False, False, False, False, True, 'NONE')",0.9573333333333334
414,"(True, False, False, True, True, False, False, False, False, True, 'NONE')",0.9573333333333334
935,"(False, False, False, True, False, True, True, False, False, False, 'NONE')",0.9573091849935317
511,"(True, False, False, False, False, False, False, False, False, False, 'NONE')",0.9573091849935317
1023,"(False, False, False, False, False, False, False, False, False, False, 'NONE')",0.9573091849935317
423,"(True, False, False, True, False, True, True, False, False, False, 'NONE')",0.9573091849935317
29,"(True, True, True, True, True, False, False, False, True, False, 'NONE')",0.9570552147239264
345,"(True, False, True, False, True, False, False, True, True, False, 'NONE')",0.9570552147239264
541,"(False, True, True, True, True, False, False, False, True, False, 'NONE')",0.9570552147239264
857,"(False, False, True, False, True, False, False, True, True, False, 'NONE')",0.9570552147239264
593,"(False, True, True, False, True, False, True, True, True, False, 'NONE')",0.9569230769230769
81,"(True, True, True, False, True, False, True, True, True, False, 'NONE')",0.9569230769230769
253,"(True, True, False, False, False, False, False, False, True, False, 'NONE')",0.9566854990583805
765,"(False, True, False, False, False, False, False, False, True, False, 'NONE')",0.9566854990583805
189,"(True, True, False, True, False, False, False, False, True, False, 'NONE')",0.9566854990583805
173,"(True, True, False, True, False, True, False, False, True, False, 'NONE')",0.9566854990583805
685,"(False, True, False, True, False, True, False, False, True, False, 'NONE')",0.9566854990583805
701,"(False, True, False, True, False, False, False, False, True, False, 'NONE')",0.9566854990583805
761,"(False, True, False, False, False, False, False, True, True, False, 'NONE')",0.9565217391304347
249,"(True, True, False, False, False, False, False, True, True, False, 'NONE')",0.9565217391304347
636,"(False, True, True, False, False, False, False, False, True, True, 'NONE')",0.9563862928348908
124,"(True, True, True, False, False, False, False, False, True, True, 'NONE')",0.9563862928348908
165,"(True, True, False, True, False, True, True, False, True, False, 'NONE')",0.9563492063492064
677,"(False, True, False, True, False, True, True, False, True, False, 'NONE')",0.9563492063492064
961,"(False, False, False, False, True, True, True, True, True, False, 'NONE')",0.9563492063492064
449,"(True, False, False, False, True, True, True, True, True, False, 'NONE')",0.9563492063492064
302,"(True, False, True, True, False, True, False, False, False, True, 'NONE')",0.9562913907284769
814,"(False, False, True, True, False, True, False, False, False, True, 'NONE')",0.9562913907284769
158,"(True, True, False, True, True, False, False, False, False, True, 'NONE')",0.9562913907284769
443,"(True, False, False, True, False, False, False, True, False, False, 'NONE')",0.9561855670103093
955,"(False, False, False, True, False, False, False, True, False, False, 'NONE')",0.9561855670103093
611,"(False, True, True, False, False, True, True, True, False, False, 'NONE')",0.9561855670103093
99,"(True, True, True, False, False, True, True, True, False, False, 'NONE')",0.9561855670103093
401,"(True, False, False, True, True, False, True, True, True, False, 'NONE')",0.9561752988047808
318,"(True, False, True, True, False, False, False, False, False, True, 'NONE')",0.9561752988047808
862,"(False, False, True, False, True, False, False, False, False, True, 'NONE')",0.9561752988047808
518,"(False, True, True, True, True, True, True, False, False, True, 'NONE')",0.9561752988047808
350,"(True, False, True, False, True, False, False, False, False, True, 'NONE')",0.9561752988047808
830,"(False, False, True, True, False, False, False, False, False, True, 'NONE')",0.9561752988047808
1006,"(False, False, False, False, False, True, False, False, False, True, 'NONE')",0.9561752988047808
913,"(False, False, False, True, True, False, True, True, True, False, 'NONE')",0.9561752988047808
6,"(True, True, True, True, True, True, True, False, False, True, 'NONE')",0.9561752988047808
494,"(True, False, False, False, False, True, False, False, False, True, 'NONE')",0.9561752988047808
146,"(True, True, False, True, True, False, True, True, False, True, 'NONE')",0.9560585885486019
658,"(False, True, False, True, True, False, True, True, False, True, 'NONE')",0.9560585885486019
1021,"(False, False, False, False, False, False, False, False, True, False, 'NONE')",0.9560439560439561
509,"(True, False, False, False, False, False, False, False, True, False, 'NONE')",0.9560439560439561
839,"(False, False, True, False, True, True, True, False, False, False, 'NONE')",0.9559585492227979
327,"(True, False, True, False, True, True, True, False, False, False, 'NONE')",0.9559585492227979
462,"(True, False, False, False, True, True, False, False, False, True, 'NONE')",0.9559412550066756
974,"(False, False, False, False, True, True, False, False, False, True, 'NONE')",0.9559412550066756
225,"(True, True, False, False, False, True, True, True, True, False, 'NONE')",0.9558232931726908
737,"(False, True, False, False, False, True, True, True, True, False, 'NONE')",0.9558232931726908
989,"(False, False, False, False, True, False, False, False, True, False, 'NONE')",0.9557522123893806
477,"(True, False, False, False, True, False, False, False, True, False, 'NONE')",0.9557522123893806
445,"(True, False, False, True, False, False, False, False, True, False, 'NONE')",0.9557195571955719
957,"(False, False, False, True, False, False, False, False, True, False, 'NONE')",0.9557195571955719
529,"(False, True, True, True, True, False, True, True, True, False, 'NONE')",0.9555895865237366
265,"(True, False, True, True, True, True, False, True, True, False, 'NONE')",0.9555895865237366
17,"(True, True, True, True, True, False, True, True, True, False, 'NONE')",0.9555895865237366
777,"(False, False, True, True, True, True, False, True, True, False, 'NONE')",0.9555895865237366
433,"(True, False, False, True, False, False, True, True, True, False, 'NONE')",0.9555125725338491
945,"(False, False, False, True, False, False, True, True, True, False, 'NONE')",0.9555125725338491
601,"(False, True, True, False, True, False, False, True, True, False, 'NONE')",0.9554531490015361
337,"(True, False, True, False, True, False, True, True, True, False, 'NONE')",0.9554531490015361
329,"(True, False, True, False, True, True, False, True, True, False, 'NONE')",0.9554531490015361
849,"(False, False, True, False, True, False, True, True, True, False, 'NONE')",0.9554531490015361
73,"(True, True, True, False, True, True, False, True, True, False, 'NONE')",0.9554531490015361
841,"(False, False, True, False, True, True, False, True, True, False, 'NONE')",0.9554531490015361
585,"(False, True, True, False, True, True, False, True, True, False, 'NONE')",0.9554531490015361
89,"(True, True, True, False, True, False, False, True, True, False, 'NONE')",0.9554531490015361
179,"(True, True, False, True, False, False, True, True, False, False, 'NONE')",0.9550706033376124
739,"(False, True, False, False, False, True, True, True, False, False, 'NONE')",0.9550706033376124
227,"(True, True, False, False, False, True, True, True, False, False, 'NONE')",0.9550706033376124
827,"(False, False, True, True, False, False, False, True, False, False, 'NONE')",0.9550706033376124
563,"(False, True, True, True, False, False, True, True, False, False, 'NONE')",0.9550706033376124
51,"(True, True, True, True, False, False, True, True, False, False, 'NONE')",0.9550706033376124
691,"(False, True, False, True, False, False, True, True, False, False, 'NONE')",0.9550706033376124
315,"(True, False, True, True, False, False, False, True, False, False, 'NONE')",0.9550706033376124
627,"(False, True, True, False, False, False, True, True, False, False, 'NONE')",0.9550706033376124
115,"(True, True, True, False, False, False, True, True, False, False, 'NONE')",0.9550706033376124
299,"(True, False, True, True, False, True, False, True, False, False, 'NONE')",0.9550706033376124
811,"(False, False, True, True, False, True, False, True, False, False, 'NONE')",0.9550706033376124
619,"(False, True, True, False, False, True, False, True, False, False, 'NONE')",0.954954954954955
363,"(True, False, True, False, False, True, False, True, False, False, 'NONE')",0.954954954954955
35,"(True, True, True, True, False, True, True, True, False, False, 'NONE')",0.954954954954955
875,"(False, False, True, False, False, True, False, True, False, False, 'NONE')",0.954954954954955
307,"(True, False, True, True, False, False, True, True, False, False, 'NONE')",0.954954954954955
819,"(False, False, True, True, False, False, True, True, False, False, 'NONE')",0.954954954954955
547,"(False, True, True, True, False, True, True, True, False, False, 'NONE')",0.954954954954955
107,"(True, True, True, False, False, True, False, True, False, False, 'NONE')",0.954954954954955
1022,"(False, False, False, False, False, False, False, False, False, True, 'NONE')",0.9549071618037134
510,"(True, False, False, False, False, False, False, False, False, True, 'NONE')",0.9549071618037134
446,"(True, False, False, True, False, False, False, False, False, True, 'NONE')",0.9549071618037134
958,"(False, False, False, True, False, False, False, False, False, True, 'NONE')",0.9549071618037134
726,"(False, True, False, False, True, False, True, False, False, True, 'NONE')",0.9547872340425532
366,"(True, False, True, False, False, True, False, False, False, True, 'NONE')",0.9547872340425532
214,"(True, True, False, False, True, False, True, False, False, True, 'NONE')",0.9547872340425532
878,"(False, False, True, False, False, True, False, False, False, True, 'NONE')",0.9547872340425532
278,"(True, False, True, True, True, False, True, False, False, True, 'NONE')",0.9546666666666667
782,"(False, False, True, True, True, True, False, False, False, True, 'NONE')",0.9546666666666667
910,"(False, False, False, True, True, True, False, False, False, True, 'NONE')",0.9546666666666667
790,"(False, False, True, True, True, False, True, False, False, True, 'NONE')",0.9546666666666667
270,"(True, False, True, True, True, True, False, False, False, True, 'NONE')",0.9546666666666667
398,"(True, False, False, True, True, True, False, False, False, True, 'NONE')",0.9546666666666667
720,"(False, True, False, False, True, False, True, True, True, True, 'NONE')",0.9543726235741445
640,"(False, True, False, True, True, True, True, True, True, True, 'NONE')",0.9543726235741445
208,"(True, True, False, False, True, False, True, True, True, True, 'NONE')",0.9543726235741445
128,"(True, True, False, True, True, True, True, True, True, True, 'NONE')",0.9543726235741445
9,"(True, True, True, True, True, True, False, True, True, False, 'NONE')",0.9542682926829268
521,"(False, True, True, True, True, True, False, True, True, False, 'NONE')",0.9542682926829268
656,"(False, True, False, True, True, False, True, True, True, True, 'NONE')",0.9541984732824428
400,"(True, False, False, True, True, False, True, True, True, True, 'NONE')",0.9541984732824428
912,"(False, False, False, True, True, False, True, True, True, True, 'NONE')",0.9541984732824428
144,"(True, True, False, True, True, False, True, True, True, True, 'NONE')",0.9541984732824428
785,"(False, False, True, True, True, False, True, True, True, False, 'NONE')",0.9541284403669725
273,"(True, False, True, True, True, False, True, True, True, False, 'NONE')",0.9541284403669725
257,"(True, False, True, True, True, True, True, True, True, False, 'NONE')",0.9539877300613496
793,"(False, False, True, True, True, False, False, True, True, False, 'NONE')",0.9539877300613496
1,"(True, True, True, True, True, True, True, True, True, False, 'NONE')",0.9539877300613496
769,"(False, False, True, True, True, True, True, True, True, False, 'NONE')",0.9539877300613496
513,"(False, True, True, True, True, True, True, True, True, False, 'NONE')",0.9539877300613496
25,"(True, True, True, True, True, False, False, True, True, False, 'NONE')",0.9539877300613496
537,"(False, True, True, True, True, False, False, True, True, False, 'NONE')",0.9539877300613496
281,"(True, False, True, True, True, False, False, True, True, False, 'NONE')",0.9539877300613496
59,"(True, True, True, True, False, False, False, True, False, False, 'NONE')",0.9538461538461539
571,"(False, True, True, True, False, False, False, True, False, False, 'NONE')",0.9538461538461539
909,"(False, False, False, True, True, True, False, False, True, False, 'NONE')",0.9537366548042705
397,"(True, False, False, True, True, True, False, False, True, False, 'NONE')",0.9537366548042705
555,"(False, True, True, True, False, True, False, True, False, False, 'NONE')",0.9537275064267353
43,"(True, True, True, True, False, True, False, True, False, False, 'NONE')",0.9537275064267353
430,"(True, False, False, True, False, True, False, False, False, True, 'NONE')",0.9536423841059603
286,"(True, False, True, True, True, False, False, False, False, True, 'NONE')",0.9536423841059603
942,"(False, False, False, True, False, True, False, False, False, True, 'NONE')",0.9536423841059603
798,"(False, False, True, True, True, False, False, False, False, True, 'NONE')",0.9536423841059603
100,"(True, True, True, False, False, True, True, False, True, True, 'NONE')",0.9535603715170279
48,"(True, True, True, True, False, False, True, True, True, True, 'NONE')",0.9535603715170279
560,"(False, True, True, True, False, False, True, True, True, True, 'NONE')",0.9535603715170279
998,"(False, False, False, False, False, True, True, False, False, True, 'NONE')",0.953519256308101
486,"(True, False, False, False, False, True, True, False, False, True, 'NONE')",0.953519256308101
1001,"(False, False, False, False, False, True, False, True, True, False, 'NONE')",0.9534883720930233
937,"(False, False, False, True, False, True, False, True, True, False, 'NONE')",0.9534883720930233
953,"(False, False, False, True, False, False, False, True, True, False, 'NONE')",0.9534883720930233
441,"(True, False, False, True, False, False, False, True, True, False, 'NONE')",0.9534883720930233
425,"(True, False, False, True, False, True, False, True, True, False, 'NONE')",0.9534883720930233
489,"(True, False, False, False, False, True, False, True, True, False, 'NONE')",0.9534883720930233
922,"(False, False, False, True, True, False, False, True, False, True, 'NONE')",0.9533954727030626
410,"(True, False, False, True, True, False, False, True, False, True, 'NONE')",0.9533954727030626
300,"(True, False, True, True, False, True, False, False, True, True, 'NONE')",0.9532710280373832
816,"(False, False, True, True, False, False, True, True, True, True, 'NONE')",0.9531249999999999
405,"(True, False, False, True, True, False, True, False, True, False, 'NONE')",0.9527145359019263
917,"(False, False, False, True, True, False, True, False, True, False, 'NONE')",0.9527145359019263
321,"(True, False, True, False, True, True, True, True, True, False, 'NONE')",0.9526717557251909
833,"(False, False, True, False, True, True, True, True, True, False, 'NONE')",0.9526717557251909
724,"(False, True, False, False, True, False, True, False, True, True, 'NONE')",0.9525616698292222
212,"(True, True, False, False, True, False, True, False, True, True, 'NONE')",0.9525616698292222
708,"(False, True, False, False, True, True, True, False, True, True, 'NONE')",0.9523809523809524
196,"(True, True, False, False, True, True, True, False, True, True, 'NONE')",0.9523809523809524
374,"(True, False, True, False, False, False, True, False, False, True, 'NONE')",0.9522546419098143
950,"(False, False, False, True, False, False, True, False, False, True, 'NONE')",0.9522546419098143
438,"(True, False, False, True, False, False, True, False, False, True, 'NONE')",0.9522546419098143
886,"(False, False, True, False, False, False, True, False, False, True, 'NONE')",0.9522546419098143
960,"(False, False, False, False, True, True, True, True, True, True, 'NONE')",0.9521988527724665
448,"(True, False, False, False, True, True, True, True, True, True, 'NONE')",0.9521988527724665
502,"(True, False, False, False, False, False, True, False, False, True, 'NONE')",0.9521276595744681
358,"(True, False, True, False, False, True, True, False, False, True, 'NONE')",0.9521276595744681
1014,"(False, False, False, False, False, False, True, False, False, True, 'NONE')",0.9521276595744681
822,"(False, False, True, True, False, False, True, False, False, True, 'NONE')",0.952
406,"(True, False, False, True, True, False, True, False, False, True, 'NONE')",0.952
918,"(False, False, False, True, True, False, True, False, False, True, 'NONE')",0.952
470,"(True, False, False, False, True, False, True, False, False, True, 'NONE')",0.952
310,"(True, False, True, True, False, False, True, False, False, True, 'NONE')",0.952
982,"(False, False, False, False, True, False, True, False, False, True, 'NONE')",0.952
368,"(True, False, True, False, False, False, True, True, True, True, 'NONE')",0.9519379844961241
808,"(False, False, True, True, False, True, False, True, True, True, 'NONE')",0.9517884914463453
296,"(True, False, True, True, False, True, False, True, True, True, 'NONE')",0.9517884914463453
888,"(False, False, True, False, False, False, False, True, True, True, 'NONE')",0.9517884914463453
376,"(True, False, True, False, False, False, False, True, True, True, 'NONE')",0.9517884914463453
812,"(False, False, True, True, False, True, False, False, True, True, 'NONE')",0.9517884914463453
880,"(False, False, True, False, False, False, True, True, True, True, 'NONE')",0.9517884914463453
505,"(True, False, False, False, False, False, False, True, True, False, 'NONE')",0.9514563106796116
1017,"(False, False, False, False, False, False, False, True, True, False, 'NONE')",0.9514563106796116
77,"(True, True, True, False, True, True, False, False, True, False, 'NONE')",0.9510703363914372
589,"(False, True, True, False, True, True, False, False, True, False, 'NONE')",0.9510703363914372
469,"(True, False, False, False, True, False, True, False, True, False, 'NONE')",0.9510489510489509
981,"(False, False, False, False, True, False, True, False, True, False, 'NONE')",0.9510489510489509
389,"(True, False, False, True, True, True, True, False, True, False, 'NONE')",0.9510489510489509
901,"(False, False, False, True, True, True, True, False, True, False, 'NONE')",0.9510489510489509
965,"(False, False, False, False, True, True, True, False, True, False, 'NONE')",0.9508771929824561
453,"(True, False, False, False, True, True, True, False, True, False, 'NONE')",0.9508771929824561
774,"(False, False, True, True, True, True, True, False, False, True, 'NONE')",0.9508632138114209
262,"(True, False, True, True, True, True, True, False, False, True, 'NONE')",0.9508632138114209
854,"(False, False, True, False, True, False, True, False, False, True, 'NONE')",0.9508632138114209
342,"(True, False, True, False, True, False, True, False, False, True, 'NONE')",0.9508632138114209
232,"(True, True, False, False, False, True, False, True, True, True, 'NONE')",0.9507575757575757
744,"(False, True, False, False, False, True, False, True, True, True, 'NONE')",0.9507575757575757
168,"(True, True, False, True, False, True, False, True, True, True, 'NONE')",0.9507575757575757
680,"(False, True, False, True, False, True, False, True, True, True, 'NONE')",0.9507575757575757
422,"(True, False, False, True, False, True, True, False, False, True, 'NONE')",0.9507323568575232
390,"(True, False, False, True, True, True, True, False, False, True, 'NONE')",0.9507323568575232
934,"(False, False, False, True, False, True, True, False, False, True, 'NONE')",0.9507323568575232
902,"(False, False, False, True, True, True, True, False, False, True, 'NONE')",0.9507323568575232
564,"(False, True, True, True, False, False, True, False, True, True, 'NONE')",0.9504643962848298
612,"(False, True, True, False, False, True, True, False, True, True, 'NONE')",0.9504643962848298
44,"(True, True, True, True, False, True, False, False, True, True, 'NONE')",0.9504643962848298
556,"(False, True, True, True, False, True, False, False, True, True, 'NONE')",0.9504643962848298
52,"(True, True, True, True, False, False, True, False, True, True, 'NONE')",0.9504643962848298
976,"(False, False, False, False, True, False, True, True, True, True, 'NONE')",0.9503816793893131
464,"(True, False, False, False, True, False, True, True, True, True, 'NONE')",0.9503816793893131
132,"(True, True, False, True, True, True, True, False, True, True, 'NONE')",0.950381679389313
644,"(False, True, False, True, True, True, True, False, True, True, 'NONE')",0.950381679389313
312,"(True, False, True, True, False, False, False, True, True, True, 'NONE')",0.9503105590062112
96,"(True, True, True, False, False, True, True, True, True, True, 'NONE')",0.9503105590062112
385,"(True, False, False, True, True, True, True, True, True, False, 'NONE')",0.9502982107355865
897,"(False, False, False, True, True, True, True, True, True, False, 'NONE')",0.9502982107355865
384,"(True, False, False, True, True, True, True, True, True, True, 'NONE')",0.9501915708812261
896,"(False, False, False, True, True, True, True, True, True, True, 'NONE')",0.9501915708812261
804,"(False, False, True, True, False, True, True, False, True, True, 'NONE')",0.9501557632398754
488,"(True, False, False, False, False, True, False, True, True, True, 'NONE')",0.9500998003992015
1000,"(False, False, False, False, False, True, False, True, True, True, 'NONE')",0.9500998003992015
908,"(False, False, False, True, True, True, False, False, True, True, 'NONE')",0.9500924214417745
988,"(False, False, False, False, True, False, False, False, True, True, 'NONE')",0.9500924214417745
396,"(True, False, False, True, True, True, False, False, True, True, 'NONE')",0.9500924214417745
476,"(True, False, False, False, True, False, False, False, True, True, 'NONE')",0.9500924214417745
160,"(True, True, False, True, False, True, True, True, True, True, 'NONE')",0.9500000000000001
672,"(False, True, False, True, False, True, True, True, True, True, 'NONE')",0.9500000000000001
372,"(True, False, True, False, False, False, True, False, True, True, 'NONE')",0.95
876,"(False, False, True, False, False, True, False, False, True, True, 'NONE')",0.95
364,"(True, False, True, False, False, True, False, False, True, True, 'NONE')",0.95
865,"(False, False, True, False, False, True, True, True, True, False, 'NONE')",0.949685534591195
353,"(True, False, True, False, False, True, True, True, True, False, 'NONE')",0.949685534591195
69,"(True, True, True, False, True, True, True, False, True, False, 'NONE')",0.9496183206106869
581,"(False, True, True, False, True, True, True, False, True, False, 'NONE')",0.9496183206106869
605,"(False, True, True, False, True, False, False, False, True, False, 'NONE')",0.9494640122511485
93,"(True, True, True, False, True, False, False, False, True, False, 'NONE')",0.9494640122511485
992,"(False, False, False, False, False, True, True, True, True, True, 'NONE')",0.9494163424124514
480,"(True, False, False, False, False, True, True, True, True, True, 'NONE')",0.9494163424124514
454,"(True, False, False, False, True, True, True, False, False, True, 'NONE')",0.9493333333333334
966,"(False, False, False, False, True, True, True, False, False, True, 'NONE')",0.9493333333333334
289,"(True, False, True, True, False, True, True, True, True, False, 'NONE')",0.9492063492063493
801,"(False, False, True, True, False, True, True, True, True, False, 'NONE')",0.9492063492063493
684,"(False, True, False, True, False, True, False, False, True, True, 'NONE')",0.9491525423728814
236,"(True, True, False, False, False, True, False, False, True, True, 'NONE')",0.9491525423728814
172,"(True, True, False, True, False, True, False, False, True, True, 'NONE')",0.9491525423728814
748,"(False, True, False, False, False, True, False, False, True, True, 'NONE')",0.9491525423728814
729,"(False, True, False, False, True, False, False, True, True, False, 'NONE')",0.9490835030549898
217,"(True, True, False, False, True, False, False, True, True, False, 'NONE')",0.9490835030549898
928,"(False, False, False, True, False, True, True, True, True, True, 'NONE')",0.9490196078431373
416,"(True, False, False, True, False, True, True, True, True, True, 'NONE')",0.9490196078431373
620,"(False, True, True, False, False, True, False, False, True, True, 'NONE')",0.9488372093023255
316,"(True, False, True, True, False, False, False, False, True, True, 'NONE')",0.9488372093023255
616,"(False, True, True, False, False, True, False, True, True, True, 'NONE')",0.9488372093023255
828,"(False, False, True, True, False, False, False, False, True, True, 'NONE')",0.9488372093023255
108,"(True, True, True, False, False, True, False, False, True, True, 'NONE')",0.9488372093023255
104,"(True, True, True, False, False, True, False, True, True, True, 'NONE')",0.9488372093023255
116,"(True, True, True, False, False, False, True, False, True, True, 'NONE')",0.9488372093023255
628,"(False, True, True, False, False, False, True, False, True, True, 'NONE')",0.9488372093023255
660,"(False, True, False, True, True, False, True, False, True, True, 'NONE')",0.9487666034155597
904,"(False, False, False, True, True, True, False, True, True, True, 'NONE')",0.9487666034155597
148,"(True, True, False, True, True, False, True, False, True, True, 'NONE')",0.9487666034155597
392,"(True, False, False, True, True, True, False, True, True, True, 'NONE')",0.9487666034155597
552,"(False, True, True, True, False, True, False, True, True, True, 'NONE')",0.9486780715396579
288,"(True, False, True, True, False, True, True, True, True, True, 'NONE')",0.9486780715396579
40,"(True, True, True, True, False, True, False, True, True, True, 'NONE')",0.9486780715396579
800,"(False, False, True, True, False, True, True, True, True, True, 'NONE')",0.9486780715396579
304,"(True, False, True, True, False, False, True, True, True, True, 'NONE')",0.9485179407176287
824,"(False, False, True, True, False, False, False, True, True, True, 'NONE')",0.9485179407176287
820,"(False, False, True, True, False, False, True, False, True, True, 'NONE')",0.9485179407176287
884,"(False, False, True, False, False, False, True, False, True, True, 'NONE')",0.9483568075117371
308,"(True, False, True, True, False, False, True, False, True, True, 'NONE')",0.9483568075117371
924,"(False, False, False, True, True, False, False, False, True, True, 'NONE')",0.9483394833948341
412,"(True, False, False, True, True, False, False, False, True, True, 'NONE')",0.9483394833948341
504,"(True, False, False, False, False, False, False, True, True, True, 'NONE')",0.9482071713147411
424,"(True, False, False, True, False, True, False, True, True, True, 'NONE')",0.9482071713147411
